0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
19,19,19,19,19,19,19,17,17,17,17,16,16,16,16,15,15,15,14,13,13,13,13,13,12,12,12,11,11,11,11,11,10,11,11,10,9,9,10,9,9,9,9,9,9,10,10,6,0,0,0,0,0,0,0,0,0,0
20,19,19,19,19,19,19,17,17,17,17,16,16,16,15,15,15,14,14,13,13,13,13,13,12,12,12,11,11,11,11,10,10,11,11,9,9,9,9,9,10,9,9,9,9,10,10,8,0,0,0,0,0,0,0,0,0,0
20,19,19,19,19,19,19,17,17,17,17,16,16,16,15,15,15,15,14,13,13,13,13,13,12,12,12,11,11,11,11,11,10,11,11,10,9,9,9,10,10,9,9,9,9,10,10,9,0,0,0,0,0,0,0,0,0,0
20,19,19,19,19,19,19,17,17,17,17,17,16,16,16,15,15,15,14,13,13,13,13,12,12,12,12,11,11,11,11,10,11,10,11,10,9,10,9,10,10,10,9,9,10,10,10,10,0,0,0,0,0,0,0,0,0,0
20,19,19,19,19,19,19,17,17,17,17,17,16,16,16,15,15,15,14,13,13,13,13,12,12,12,12,11,11,11,11,10,11,11,10,9,9,9,10,9,9,10,10,9,9,10,10,11,0,0,0,0,0,0,0,0,0,0
19,19,19,19,19,19,19,17,17,17,17,16,16,16,16,15,15,15,14,13,13,13,13,12,12,11,11,11,11,11,11,10,10,11,10,10,9,9,10,9,10,9,10,9,10,10,10,12,0,0,0,0,0,0,0,0,0,0
20,19,19,19,19,19,19,17,17,17,17,17,16,16,16,15,15,15,14,13,13,13,13,12,12,12,12,11,11,11,11,11,10,10,10,10,9,9,9,9,10,9,9,9,10,10,10,12,0,0,0,0,0,0,0,0,0,0
20,19,19,19,19,19,19,18,17,17,17,17,16,16,16,16,16,15,14,13,13,13,13,12,12,12,12,11,11,11,11,11,10,11,11,10,9,9,10,9,10,9,9,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,19,19,19,19,19,19,18,18,17,17,17,16,16,16,16,15,15,14,13,13,13,13,12,12,12,12,11,11,11,11,10,11,11,11,11,9,9,10,9,10,9,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,18,18,17,17,17,16,16,16,16,15,15,14,13,14,13,13,12,12,12,12,11,11,11,11,10,10,11,10,10,9,9,10,9,10,9,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,19,17,17,17,16,16,16,16,16,15,15,15,13,14,13,13,13,12,12,12,11,11,12,10,10,10,10,9,10,9,9,10,9,9,9,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,18,18,17,17,16,16,16,16,16,15,15,15,13,13,13,13,13,12,12,12,11,11,11,10,10,10,10,10,9,9,9,9,9,10,9,9,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,19,18,17,17,17,16,16,16,16,16,15,15,13,13,13,13,13,12,12,11,11,10,11,11,10,10,10,10,10,9,9,10,9,10,9,9,10,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,19,18,17,17,17,16,16,16,16,16,15,15,13,13,13,13,12,12,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,9,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,19,18,18,18,17,16,16,16,16,16,15,15,13,13,13,13,12,12,12,12,11,11,11,11,11,10,10,10,10,10,9,10,10,10,9,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,19,18,18,18,18,16,16,16,16,16,15,14,13,13,13,13,13,12,12,12,11,11,11,11,10,10,10,10,10,10,9,10,10,10,9,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,19,18,18,18,17,17,16,16,16,16,15,14,14,13,13,13,13,12,12,12,12,11,11,11,10,10,10,10,10,10,9,9,10,10,9,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,19,19,18,18,17,16,16,16,16,16,15,14,14,13,13,13,13,12,12,12,12,10,11,11,10,10,10,10,10,9,9,9,10,9,9,9,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,19,20,19,19,19,18,18,18,18,17,16,16,16,16,15,14,14,14,13,13,12,12,12,12,12,10,10,11,10,10,10,10,10,9,9,9,10,9,9,9,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,19,19,19,19,19,18,18,18,18,17,16,16,16,16,15,15,14,13,13,13,12,12,12,11,12,10,11,11,11,10,10,10,10,10,9,10,10,10,9,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,19,19,19,19,19,18,18,18,18,17,16,16,16,16,15,14,14,14,13,13,12,12,12,12,12,10,11,11,11,10,10,10,10,9,10,10,9,10,10,10,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,19,19,19,19,18,18,18,17,16,16,16,15,15,14,14,13,13,13,12,12,12,12,12,11,12,10,11,10,10,10,10,10,10,9,9,10,10,10,10,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,19,19,19,19,18,18,18,17,16,16,16,16,15,15,14,13,13,13,13,12,12,12,12,11,11,12,11,10,10,10,10,10,10,8,10,10,9,9,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,20,19,19,19,19,19,18,18,18,17,17,16,16,16,16,15,14,13,13,13,13,12,12,12,12,11,11,12,11,10,10,10,10,10,10,8,10,9,9,8,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,20,19,19,19,19,19,19,18,18,18,17,16,16,16,15,15,14,13,13,13,12,12,12,12,12,11,11,12,12,10,10,10,10,10,10,9,10,9,9,9,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,20,19,19,19,19,19,18,18,18,18,17,16,16,16,15,15,14,14,13,13,12,12,12,12,12,11,11,12,11,10,10,10,10,10,10,9,10,9,10,9,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,21,20,19,19,19,19,19,19,18,18,18,18,16,16,16,16,16,15,14,14,13,13,12,12,12,12,12,11,11,12,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,21,20,19,19,19,19,19,18,18,18,18,16,16,16,16,16,15,15,14,13,13,12,12,12,12,12,10,10,11,10,10,10,10,10,10,10,10,9,10,10,9,10,9,10,10,12,0,0,0,0,0,0,0,0,0,0
21,20,20,20,20,19,19,19,19,18,18,18,18,16,16,16,16,16,15,15,14,13,13,13,12,12,12,12,10,10,11,10,10,10,10,10,10,10,9,9,9,10,9,10,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,21,20,20,19,19,19,19,18,18,18,18,16,16,16,16,15,15,14,14,13,13,13,12,12,12,12,11,10,11,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,21,20,20,19,19,19,19,18,18,18,18,17,16,16,16,15,15,15,14,13,14,13,12,12,12,12,12,10,11,10,10,10,10,10,10,10,9,10,9,9,9,10,9,9,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,19,19,19,18,18,18,18,17,16,16,16,15,15,15,14,13,13,12,12,12,12,11,10,10,11,10,10,10,10,10,10,10,8,9,9,8,9,10,9,9,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,19,19,19,18,18,18,17,16,16,16,15,15,14,14,13,13,13,12,12,12,11,10,10,10,10,10,10,10,10,10,10,8,10,9,10,8,9,9,9,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,19,19,19,18,18,18,18,16,16,16,16,15,14,14,13,13,12,12,12,11,11,11,10,10,10,10,10,10,10,10,10,9,10,9,10,9,9,10,9,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,19,19,19,18,18,18,18,17,16,16,16,15,14,14,13,13,12,12,12,12,12,12,10,10,10,10,9,10,10,10,10,9,10,9,10,9,10,9,9,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,19,19,19,18,18,18,18,18,16,16,16,15,14,14,13,14,12,12,12,12,12,12,10,10,10,10,10,10,10,10,9,8,10,9,9,8,9,9,10,10,12,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,19,20,19,19,19,19,18,18,18,18,16,16,16,15,15,14,13,14,13,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,8,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,21,20,20,20,20,20,19,19,18,18,18,18,16,16,16,15,15,14,14,14,13,12,12,12,12,12,10,10,10,10,10,10,9,10,9,9,10,10,10,9,9,9,9,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,20,19,18,18,18,18,17,16,16,16,15,15,14,14,13,13,12,12,12,11,11,10,10,10,10,10,10,10,10,10,9,10,10,9,10,9,9,10,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,19,19,19,19,18,18,18,18,17,16,16,16,16,15,14,14,14,14,12,12,12,11,11,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,10,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,19,19,19,18,18,18,18,17,16,16,16,15,15,14,14,14,14,12,12,12,11,11,10,10,10,11,10,10,10,10,10,9,9,10,10,9,9,9,10,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,19,19,18,18,18,18,17,16,16,16,15,15,14,14,14,13,12,12,12,12,12,10,10,11,10,10,10,10,10,10,11,8,10,10,9,9,8,10,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,19,19,18,18,18,18,17,16,16,16,15,15,14,14,14,13,12,12,12,11,12,10,10,11,10,10,10,10,10,10,10,8,9,9,9,9,9,10,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,19,19,18,18,18,18,18,16,16,16,16,15,15,14,14,14,13,12,12,11,11,10,10,11,10,10,10,10,10,10,10,9,9,9,10,9,8,10,10,10,0,0,0,0,0,0,0,0,0,0
20,20,20,21,20,20,20,19,19,19,18,18,18,18,18,16,16,16,16,15,15,14,14,14,13,12,12,11,11,10,10,11,10,10,10,10,10,9,8,8,9,8,9,8,8,8,9,10,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,19,19,19,18,18,18,18,17,17,16,16,16,15,14,14,14,13,13,12,12,11,11,11,10,11,10,10,9,9,9,8,9,8,8,9,8,8,8,8,10,11,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,19,19,18,18,18,18,17,16,16,16,16,15,14,14,13,14,13,12,12,11,11,11,11,11,10,10,9,9,9,10,8,8,8,8,8,8,8,8,8,11,1,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,19,20,19,19,19,18,18,18,17,16,16,16,16,15,14,14,14,14,13,12,11,11,11,11,11,11,10,11,9,9,9,9,8,8,8,8,8,8,8,8,8,11,2,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,19,19,19,18,18,18,18,16,16,16,16,15,15,14,14,14,13,12,11,11,11,11,11,11,10,11,9,9,9,12,8,8,9,8,8,8,8,8,8,11,3,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,19,19,19,18,18,18,18,16,16,16,16,16,14,14,14,14,12,12,12,11,11,11,11,11,11,10,9,9,10,11,8,8,8,8,8,8,8,8,9,11,2,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,19,19,18,18,18,18,18,17,16,16,16,16,14,14,14,14,13,12,12,12,11,11,11,11,11,10,9,9,10,10,8,8,8,8,8,8,8,8,9,11,4,0,0,0,0,0,0,0,0,0
20,20,21,20,20,20,20,20,19,19,18,18,18,18,18,17,16,16,16,16,14,14,14,13,13,12,11,11,11,11,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,11,5,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,20,19,18,18,18,18,18,17,16,16,16,16,14,14,14,13,13,12,11,11,11,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,8,10,7,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,20,19,18,18,18,18,17,17,16,16,16,16,14,14,14,13,14,12,11,11,11,10,10,10,10,10,9,9,10,9,8,8,8,9,8,8,8,8,8,11,1,0,0,0,0,0,0,0,0,0
19,20,20,20,20,20,20,19,20,19,18,18,18,18,17,17,16,16,16,16,14,14,14,14,13,12,12,11,11,10,10,10,10,10,9,9,10,10,8,8,8,9,9,8,8,8,8,10,0,0,0,0,0,0,0,0,0,0
19,20,20,20,20,20,20,19,19,19,18,18,18,18,17,16,17,16,16,16,14,14,14,14,13,12,12,11,10,10,10,10,10,10,10,8,10,10,9,8,8,8,9,8,8,8,8,10,9,0,0,0,0,0,0,0,0,0
19,20,20,20,20,20,20,19,19,19,18,18,18,18,18,17,17,16,16,16,15,14,14,13,13,12,12,11,10,10,10,10,10,10,10,9,9,10,8,8,9,8,9,8,8,8,9,10,7,0,0,0,0,0,0,0,0,0
19,20,20,20,20,20,20,19,20,19,18,18,18,18,18,16,16,16,16,16,15,14,14,13,13,12,12,12,10,10,10,10,10,10,10,9,9,9,8,8,8,8,8,8,8,8,9,10,12,0,0,0,0,0,0,0,0,0
19,21,20,20,20,20,20,20,20,19,18,18,18,18,17,16,16,16,16,16,15,14,14,13,13,13,12,11,10,10,10,10,10,10,10,9,9,9,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0,0
19,20,20,20,20,20,20,20,20,19,19,19,18,18,18,17,16,16,16,16,14,14,14,13,13,12,12,11,10,10,10,10,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0,0
19,20,20,20,20,20,20,20,20,19,19,18,18,18,18,17,16,16,16,16,14,14,14,13,13,13,12,11,10,10,10,10,10,10,10,10,10,9,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0,0
19,20,20,20,20,20,20,20,20,19,19,18,18,18,17,16,16,16,16,16,15,14,14,13,13,13,12,12,10,10,10,10,10,10,10,10,10,10,8,8,8,9,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0,0
19,20,20,20,20,20,20,20,20,20,19,18,18,18,18,16,16,16,16,16,15,14,14,14,13,12,12,11,11,11,10,10,10,10,9,10,9,10,8,8,8,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0,0
19,19,20,20,20,20,20,20,20,20,20,18,18,18,18,16,16,16,16,16,14,14,14,12,12,12,12,11,11,11,10,11,11,10,10,8,8,9,8,8,8,8,8,8,8,8,8,11,11,0,0,0,0,0,0,0,0,0
19,19,20,20,20,20,20,20,20,20,20,18,18,18,18,17,16,16,16,16,14,14,14,13,12,12,12,11,11,11,10,10,10,10,10,8,9,9,8,8,8,9,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0,0
20,19,20,20,20,20,20,20,20,20,20,19,18,18,17,17,16,16,16,16,15,14,14,13,12,12,12,11,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0,0
20,19,20,20,20,20,20,20,20,20,20,19,18,18,17,17,16,16,16,16,15,14,14,13,12,13,12,11,10,10,10,10,10,10,10,10,9,10,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0,0
20,19,20,20,20,20,20,20,20,20,20,18,18,18,17,17,16,16,16,16,15,14,14,13,12,12,12,11,10,10,10,10,10,10,10,9,9,10,10,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0,0,0
21,19,20,20,21,21,20,20,20,20,20,20,18,18,17,17,16,16,16,16,16,15,14,13,12,12,12,11,11,10,10,10,10,10,10,9,8,8,9,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0,0,0
21,19,20,20,20,20,20,20,20,20,20,20,18,18,18,17,17,16,16,16,15,15,14,13,13,13,13,11,10,10,10,10,10,10,10,9,9,8,9,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0,0,0
21,19,20,20,20,20,20,20,20,20,20,20,18,18,18,17,17,16,16,16,16,14,14,13,13,13,13,11,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0,0,0
21,19,19,20,20,20,20,20,20,20,20,20,18,18,18,18,17,16,16,16,15,15,14,13,13,13,12,11,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,9,13,0,0,0,0,0,0,0,0,0
21,20,19,20,20,20,20,20,20,20,20,20,18,18,18,17,17,17,16,16,15,15,14,13,12,12,12,11,11,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0,0,0
21,20,19,20,20,20,20,20,20,20,20,20,18,19,18,17,17,17,16,16,15,15,14,13,12,12,12,11,11,11,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0,0
21,21,19,20,20,20,20,20,20,20,20,20,18,18,18,18,17,17,16,16,15,15,14,14,13,12,12,11,11,10,10,9,10,10,10,8,8,9,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0,0
21,21,19,20,20,20,20,20,20,20,20,20,18,18,18,18,17,17,17,16,16,15,14,14,13,13,13,11,11,11,10,9,10,10,10,8,9,9,9,8,8,8,8,8,8,8,9,9,13,0,0,0,0,0,0,0,0,0
21,21,19,20,20,20,20,20,20,20,20,20,19,18,18,18,18,17,16,16,16,15,14,14,12,12,13,11,11,10,11,9,10,10,10,8,8,8,9,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0,0,0
21,21,19,20,20,20,20,20,20,20,20,19,18,18,18,18,18,17,16,16,16,15,14,14,13,13,13,11,11,10,10,9,10,10,10,8,9,9,9,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0,0,0
21,21,19,19,20,20,20,20,20,20,20,19,19,18,18,18,18,17,16,16,16,16,14,14,13,13,13,11,12,11,11,10,10,10,10,8,9,9,9,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0,0,0
21,20,20,19,20,21,20,20,20,20,20,20,19,19,18,18,18,17,16,16,16,16,14,14,13,13,12,11,12,11,10,10,10,10,10,10,10,9,9,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0,0,0
21,21,20,19,20,20,20,20,21,20,20,20,20,19,19,18,18,17,16,16,26,16,14,14,14,14,12,12,11,10,10,10,9,10,10,8,9,8,8,8,8,8,8,8,7,8,8,9,13,0,0,0,0,0,0,0,0,0
21,21,21,19,20,20,20,20,21,20,20,20,20,19,18,18,17,16,16,16,25,15,14,14,13,13,11,12,11,10,10,10,9,10,10,8,8,8,8,8,8,8,8,8,8,8,8,9,13,0,0,0,0,0,0,0,0,0
21,21,20,19,20,20,20,20,20,20,20,20,19,19,18,18,18,18,16,16,30,15,14,14,13,13,11,12,11,11,10,10,10,9,10,8,8,8,9,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0,0,0
21,21,21,19,20,20,20,20,20,20,20,20,20,31,18,18,17,17,17,16,30,14,14,14,14,13,12,12,12,11,11,10,10,10,10,9,8,8,9,8,8,8,8,8,8,8,9,9,12,0,0,0,0,0,0,0,0,0
21,21,21,20,20,20,20,20,20,20,20,20,20,36,18,18,18,16,16,16,38,15,14,14,13,13,13,12,12,12,11,10,10,11,10,9,8,9,9,9,8,8,8,8,8,7,9,9,13,0,0,0,0,0,0,0,0,0
22,21,20,20,19,20,20,20,20,20,20,20,20,35,19,18,17,18,16,16,38,15,15,14,13,14,13,12,12,11,11,10,10,11,10,8,9,9,9,9,8,8,9,7,8,8,9,9,12,0,0,0,0,0,0,0,0,0
23,21,21,20,19,20,20,20,20,20,20,20,19,33,18,18,17,18,16,16,37,15,15,14,13,13,13,13,12,11,11,10,10,11,12,9,9,9,9,8,8,8,8,8,8,9,9,9,12,0,0,0,0,0,0,0,0,0
22,21,21,20,19,20,21,20,20,20,19,19,18,33,19,18,17,16,16,16,36,16,16,14,14,13,14,13,12,11,11,11,10,12,10,10,8,10,10,8,9,9,8,7,9,8,9,9,12,0,0,0,0,0,0,0,0,0
22,21,21,22,20,20,21,20,21,20,21,20,19,33,20,18,16,16,16,16,37,15,14,15,15,14,13,12,12,12,12,11,9,11,11,10,9,9,7,8,10,10,8,7,10,8,10,10,12,0,0,0,0,0,0,0,0,0
22,21,21,23,20,21,21,19,21,20,21,20,20,34,20,19,17,16,16,17,38,15,15,15,14,14,12,11,13,3,11,10,8,12,12,10,9,12,7,10,9,9,9,7,10,8,9,10,13,0,0,0,0,0,0,0,0,0
23,21,21,23,19,21,21,19,20,21,21,21,19,35,19,18,16,16,16,18,38,15,16,14,14,13,12,0,14,14,12,10,9,11,11,10,8,10,7,11,9,9,11,6,9,7,9,9,13,0,0,0,0,0,0,0,0,0
23,21,21,23,19,20,20,0,20,21,20,21,21,34,19,17,17,17,16,18,39,15,15,14,14,14,11,0,2,11,11,10,10,12,10,10,7,10,7,12,9,10,11,6,10,9,10,10,12,0,0,0,0,0,0,0,0,0
22,22,19,23,19,20,20,0,19,20,20,21,19,34,17,18,17,17,18,19,33,15,16,14,15,13,11,0,0,12,12,10,11,11,11,11,8,11,7,11,11,10,2,8,11,9,10,10,13,0,0,0,0,0,0,0,0,0
22,21,19,22,20,24,19,0,20,19,20,21,18,37,18,19,17,16,17,0,33,16,17,15,15,13,12,0,0,11,11,10,8,10,11,11,8,11,7,10,11,11,10,7,11,11,9,11,13,0,0,0,0,0,0,0,0,0
22,22,21,19,20,23,20,0,21,22,22,20,20,33,18,16,17,16,17,0,33,16,16,15,14,12,12,0,3,11,12,10,9,11,11,10,6,11,7,10,11,10,9,7,11,11,9,10,13,0,0,0,0,0,0,0,0,0
22,23,21,20,20,23,20,0,20,21,20,20,21,32,19,20,18,18,16,0,32,16,15,14,14,13,12,0,0,11,10,10,10,11,9,8,7,9,7,10,8,8,7,7,8,10,7,11,10,0,0,0,0,0,0,0,0,0
23,24,21,20,21,20,21,0,21,21,21,21,20,30,19,20,17,18,16,0,32,15,15,15,14,13,13,0,0,11,10,8,8,10,10,9,8,8,8,9,8,7,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0,0
22,24,22,20,21,20,21,0,22,21,21,20,20,28,20,19,18,17,20,0,32,15,19,15,15,12,13,0,0,11,11,9,9,9,10,10,8,8,8,8,9,8,8,7,7,8,8,9,11,0,0,0,0,0,0,0,0,0
20,23,21,20,20,20,20,0,22,20,20,20,19,28,19,19,18,18,19,0,33,15,18,15,15,11,12,10,0,10,11,9,9,9,9,9,8,9,9,9,9,8,8,7,8,8,8,9,10,0,0,0,0,0,0,0,0,0
19,22,21,20,20,19,20,20,22,20,20,20,20,28,19,19,18,18,18,0,31,16,18,0,12,12,11,10,0,10,10,10,9,10,10,9,7,10,9,9,8,7,9,7,8,7,10,9,10,0,0,0,0,0,0,0,0,0
17,23,21,21,20,19,20,20,20,20,20,20,20,28,19,19,19,18,18,0,32,17,16,14,12,12,12,11,0,10,10,10,10,9,10,9,7,10,8,8,8,7,8,7,7,7,9,8,11,0,0,0,0,0,0,0,0,0
14,25,22,20,21,19,20,20,20,20,20,20,20,27,19,19,18,18,17,16,31,17,16,14,14,12,12,11,0,11,10,10,9,9,10,9,8,9,9,7,7,7,7,7,7,7,8,8,11,0,0,0,0,0,0,0,0,0
9,21,22,21,20,21,19,20,21,20,20,20,20,27,20,19,17,17,17,17,30,15,15,15,14,11,13,11,0,10,9,9,9,9,9,9,8,8,9,8,8,8,7,7,8,8,8,8,9,0,0,0,0,0,0,0,0,0
0,22,21,21,20,20,19,20,21,20,20,20,20,27,19,18,17,17,17,17,29,17,16,16,15,11,12,11,0,10,9,9,9,9,9,9,8,9,8,8,8,7,7,8,8,8,7,9,10,0,0,0,0,0,0,0,0,0
0,21,22,21,20,20,20,20,20,20,20,20,20,28,20,18,17,17,17,17,30,17,15,16,17,11,11,12,0,9,10,9,8,8,9,9,8,8,7,8,8,7,7,8,7,7,7,8,10,0,0,0,0,0,0,0,0,0
0,21,21,21,19,19,19,20,21,20,20,20,19,27,19,17,18,18,17,17,31,16,16,15,14,12,13,12,12,9,12,9,9,8,10,8,8,8,9,8,7,7,8,8,7,7,7,8,13,2,0,0,0,0,0,0,0,0
0,0,22,21,19,19,19,20,21,20,20,19,20,26,19,19,18,18,17,17,31,15,15,15,14,13,13,14,12,9,11,9,9,8,10,8,8,8,8,8,8,7,8,8,8,8,7,8,12,1,0,0,0,0,0,0,0,0
0,0,22,20,19,19,19,20,21,20,20,19,20,25,18,19,18,17,16,17,31,15,15,15,14,13,12,12,11,10,10,10,9,9,9,9,8,8,8,8,8,8,8,7,8,8,7,8,11,2,0,0,0,0,0,0,0,0
0,1,22,22,20,20,18,20,20,20,19,19,20,25,18,18,18,17,17,17,32,15,15,14,14,13,12,12,11,11,11,11,9,9,10,9,8,9,9,8,7,7,8,7,7,7,7,9,11,0,0,0,0,0,0,0,0,0
0,1,21,22,20,20,19,20,20,20,20,20,19,19,19,19,18,17,17,17,29,16,15,14,14,13,12,13,12,12,10,10,9,8,10,9,8,8,8,8,7,8,7,7,7,7,7,9,11,7,0,0,0,0,0,0,0,0
0,1,23,22,21,20,19,19,20,21,20,20,20,19,19,19,18,17,17,17,25,15,15,15,13,13,12,13,11,11,11,11,10,9,9,9,9,8,9,8,7,7,7,7,7,7,8,8,10,6,0,0,0,0,0,0,0,0
0,1,23,22,21,20,20,19,20,21,20,20,20,19,19,19,17,17,17,17,24,15,15,15,14,13,13,13,11,11,11,10,11,9,9,9,9,8,9,9,8,7,8,7,7,8,7,9,10,5,0,0,0,0,0,0,0,0
0,0,22,23,21,20,20,19,21,21,21,20,20,20,18,18,17,17,17,17,23,16,16,15,14,13,13,13,11,11,11,11,11,9,10,10,9,8,9,9,8,8,7,9,7,8,7,9,11,6,0,0,0,0,0,0,0,0
0,0,20,28,21,20,20,19,20,20,20,20,20,20,19,19,18,17,17,17,22,16,16,15,14,13,13,13,11,11,11,11,11,9,10,10,9,8,9,9,8,7,7,7,7,7,7,9,11,3,0,0,0,0,0,0,0,0
0,0,18,28,20,20,19,19,20,20,20,20,20,19,19,19,18,17,17,17,17,17,15,15,14,13,13,13,12,11,11,11,11,9,10,10,9,8,9,9,9,7,7,7,8,7,7,9,11,1,0,0,0,0,0,0,0,0
0,0,16,27,21,20,20,19,20,20,20,20,20,19,19,19,18,17,17,17,17,16,15,15,14,13,13,13,13,11,11,11,10,9,10,9,9,9,9,9,9,8,7,8,7,9,7,9,11,1,0,0,0,0,0,0,0,0
0,0,13,28,21,21,21,19,20,20,20,20,20,19,19,19,19,18,17,17,17,16,15,15,14,13,13,13,12,11,11,11,10,9,9,9,9,9,9,9,9,9,9,8,7,9,9,9,11,0,0,0,0,0,0,0,0,0
0,0,6,28,22,21,21,19,20,20,20,20,20,20,19,19,19,17,17,17,17,17,15,15,14,14,13,12,13,11,11,11,11,9,10,9,9,9,9,9,9,9,8,9,8,8,9,9,11,1,0,0,0,0,0,0,0,0
0,0,0,27,22,21,20,19,19,20,20,20,20,19,19,19,19,18,17,17,17,17,15,15,15,14,13,12,12,11,11,11,10,9,10,9,9,9,9,9,9,9,7,8,7,8,9,9,11,0,0,0,0,0,0,0,0,0
